,c,date,h,l,o,time,bid_to_order_volume_ratio,v
1178.0,11825.0,2022-01-17,11830.0,11780.0,11793.5,11:15,29.333148148148148,5400.0
1179.0,11821.5,2022-01-17,11843.0,11800.5,11825.0,11:20,43.227806309611154,2726.0
1180.0,11825.5,2022-01-17,11836.5,11811.5,11821.5,11:25,50.72154017857143,1792.0
1181.0,11798.5,2022-01-17,11828.0,11784.0,11826.5,11:30,12.80521844660194,6592.0
1182.0,11755.0,2022-01-17,11799.0,11713.0,11798.5,11:35,15.923934588701686,12108.0
1183.0,11753.5,2022-01-17,11774.5,11745.0,11755.0,11:40,17.962162162162162,4810.0
1184.0,11690.0,2022-01-17,11757.0,11675.5,11757.0,11:45,18.51675977653631,10024.0
1185.0,11657.5,2022-01-17,11700.5,11640.0,11690.0,11:50,25.80554831987497,7678.0
1186.0,11688.0,2022-01-17,11688.0,11638.0,11657.5,11:55,41.286508704061895,4136.0
1187.0,11671.5,2022-01-17,11716.5,11668.0,11687.0,12:00,32.93257168458781,4464.0
1188.0,11668.5,2022-01-17,11689.0,11644.5,11672.5,12:05,44.05145348837209,3440.0
1189.0,11615.0,2022-01-17,11664.5,11601.0,11660.0,12:10,16.46294839521712,12712.0
1190.0,11639.0,2022-01-17,11640.0,11615.5,11619.0,12:15,26.97963659147869,3192.0
1191.0,11692.5,2022-01-17,11694.5,11630.5,11639.0,12:20,29.873218142548595,4630.0
1192.0,11700.5,2022-01-17,11704.0,11665.5,11690.0,12:25,28.340154615734424,4398.0
1193.0,11679.0,2022-01-17,11699.5,11660.5,11697.0,12:30,59.13662374821173,1398.0
1194.0,11719.0,2022-01-17,11731.5,11660.0,11678.0,12:35,25.23071188967573,5366.0
1195.0,11748.5,2022-01-17,11748.5,11701.0,11714.5,12:40,67.47024390243902,2050.0
1196.0,11707.5,2022-01-17,11754.0,11695.5,11748.5,12:45,39.75713240673007,2734.0
1197.0,11675.0,2022-01-17,11715.0,11675.0,11711.0,12:50,46.02481121898597,1854.0
1198.0,11666.0,2022-01-17,11694.0,11666.0,11685.0,12:55,30.90963855421687,2158.0
1199.0,11681.5,2022-01-17,11683.5,11662.0,11676.0,13:00,55.49566160520608,922.0
1200.0,11696.0,2022-01-17,11696.0,11674.0,11682.0,13:05,23.22872727272728,2750.0
1201.0,11690.0,2022-01-17,11702.5,11685.0,11695.5,13:10,17.011309523809523,3360.0
1202.0,11691.0,2022-01-17,11723.5,11661.0,11690.0,13:15,41.1905925473427,3274.0
1203.0,11693.5,2022-01-17,11711.0,11679.0,11689.5,13:20,71.55110062893081,1272.0
1204.0,11677.0,2022-01-17,11708.5,11660.0,11700.0,13:25,50.05921052631579,2128.0
1205.0,11661.5,2022-01-17,11688.0,11632.0,11681.0,13:30,23.78607060629317,5212.0
1206.0,11661.0,2022-01-17,11662.5,11646.0,11661.5,13:35,95.440329218107,486.0
1207.0,11659.0,2022-01-17,11659.0,11642.0,11650.0,13:40,38.30592105263158,1216.0
1208.0,11642.0,2022-01-17,11675.5,11642.0,11663.5,13:45,29.920034393809114,2326.0
1209.0,11647.5,2022-01-17,11664.0,11647.5,11648.0,13:50,56.27230046948357,852.0
1210.0,11661.5,2022-01-17,11666.0,11645.5,11645.5,13:55,64.80082417582418,728.0
1211.0,11663.0,2022-01-17,11663.0,11650.5,11660.0,14:00,65.87647058823529,340.0
1212.0,11635.5,2022-01-17,11686.5,11610.0,11662.5,14:05,21.984078847611823,7914.0
1213.0,11637.0,2022-01-17,11644.0,11615.5,11635.5,14:10,67.57764705882353,850.0
1214.0,11635.5,2022-01-17,11641.5,11620.0,11637.0,14:15,34.035787321063395,978.0
1215.0,11638.0,2022-01-17,11638.0,11625.0,11635.5,14:20,63.16566265060241,664.0
1216.0,11611.5,2022-01-17,11638.5,11605.0,11633.0,14:25,32.7082560296846,2156.0
1217.0,11608.0,2022-01-17,11624.0,11601.5,11613.5,14:30,35.24308300395257,2530.0
1218.0,11598.0,2022-01-17,11613.5,11561.0,11611.0,14:35,13.264389736477115,11536.0
1219.0,11618.5,2022-01-17,11621.5,11588.0,11594.0,14:40,41.00645161290323,3100.0
1220.0,11616.0,2022-01-17,11627.5,11607.5,11612.5,14:45,25.614241001564945,2556.0
