,c,date,h,l,o,time,bid_to_order_volume_ratio,v
3238.0,21404.0,2022-02-04,21438.0,21394.0,21404.0,18:25,22.811729916214883,4058.0
3239.0,21396.0,2022-02-04,21434.0,21396.0,21404.0,18:30,17.857486759749637,4154.0
3240.0,21342.0,2022-02-04,21400.0,21342.0,21398.0,18:35,9.58076705082184,10586.0
3241.0,21360.0,2022-02-04,21360.0,21360.0,21360.0,23:55,3.618875047187618,26490.0
3242.0,21402.0,2022-02-07,21466.0,21300.0,21402.0,07:00,44.05843293492696,3012.0
3243.0,21380.0,2022-02-07,21406.0,21358.0,21406.0,07:05,29.153186274509803,816.0
3244.0,21368.0,2022-02-07,21388.0,21364.0,21376.0,07:10,14.774886877828054,884.0
3245.0,21478.0,2022-02-07,21482.0,21364.0,21368.0,07:15,23.05491329479769,1384.0
3246.0,21450.0,2022-02-07,21496.0,21430.0,21476.0,07:20,24.43263473053892,1336.0
3247.0,21470.0,2022-02-07,21470.0,21434.0,21454.0,07:25,49.20940170940171,234.0
3248.0,21472.0,2022-02-07,21496.0,21460.0,21470.0,07:30,35.37362637362637,546.0
3249.0,21442.0,2022-02-07,21490.0,21440.0,21472.0,07:35,11.345744680851064,1128.0
3250.0,21490.0,2022-02-07,21490.0,21438.0,21442.0,07:40,49.06896551724138,290.0
3251.0,21490.0,2022-02-07,21490.0,21472.0,21474.0,07:45,33.49375,160.0
3252.0,21474.0,2022-02-07,21490.0,21462.0,21490.0,07:50,34.71590909090909,264.0
3253.0,21468.0,2022-02-07,21476.0,21458.0,21474.0,07:55,32.49090909090909,110.0
3254.0,21460.0,2022-02-07,21470.0,21442.0,21458.0,08:00,34.47586206896552,290.0
3255.0,21436.0,2022-02-07,21450.0,21420.0,21450.0,08:05,86.88461538461539,182.0
3256.0,21440.0,2022-02-07,21470.0,21440.0,21442.0,08:10,37.38709677419355,372.0
3257.0,21446.0,2022-02-07,21460.0,21440.0,21440.0,08:15,81.01219512195122,82.0
3258.0,21428.0,2022-02-07,21446.0,21428.0,21446.0,08:20,57.35135135135136,148.0
3259.0,21428.0,2022-02-07,21428.0,21414.0,21428.0,08:25,32.947916666666664,192.0
3260.0,21432.0,2022-02-07,21432.0,21404.0,21420.0,08:30,46.838345864661655,266.0
3261.0,21430.0,2022-02-07,21446.0,21422.0,21422.0,08:35,70.05952380952381,84.0
